packet_count,byte_count,duration,avg_packet_size,mean_iat,var_iat,dst_ip,label
35,3068,2.55,78,0.075,0.007218,192.168.1.18,0
19,3156,4.84,92,0.268889,0.009944,192.168.1.18,0
31,362,3.93,138,0.131,0.001922,192.168.1.12,0
38,627,0.37,49,0.01,0.005065,192.168.1.22,0
14,3827,4.93,128,0.379231,0.007402,192.168.1.32,0
43,918,4.86,46,0.115714,0.002599,192.168.1.5,0
5,1340,3.72,87,0.93,0.003908,192.168.1.30,0
235,13003432,23.61,1385,0.149215,0.718514,10.0.0.9,1
40,2914,4.47,78,0.114615,0.003922,192.168.1.17,0
26,2407,2.55,88,0.102,0.004424,192.168.1.15,0
28,1408,3.18,80,0.117778,0.008409,192.168.1.38,0
23,319,2.07,139,0.094091,0.006284,192.168.1.23,0
37,723,3.53,138,0.098056,0.002816,192.168.1.47,0
34,650,3.15,63,0.095455,0.002231,192.168.1.22,0
23,1992,1.07,100,0.048636,0.008622,192.168.1.35,0
35,1632,2.03,77,0.059706,0.005342,192.168.1.4,0
28,4523,3.36,127,0.124444,0.003857,192.168.1.42,0
23,2347,4.38,64,0.199091,0.002805,192.168.1.48,0
39,1764,0.52,103,0.013684,0.007083,192.168.1.15,0
24,3773,4.89,95,0.212609,0.008121,192.168.1.49,0
38,1066,0.56,97,0.015135,0.003491,192.168.1.18,0
7,4370,3.02,93,0.503333,0.001157,192.168.1.39,0
50,4793,2.69,50,0.054898,0.009137,192.168.1.46,0
5,3507,1.93,136,0.4825,0.001037,192.168.1.25,0
40,1681,3.93,40,0.100769,0.003073,192.168.1.37,0
13,2072,4.0,45,0.333333,0.003964,192.168.1.18,0
14,3535,3.98,71,0.306154,0.005021,192.168.1.20,0
18,3106,2.08,146,0.122353,0.007251,192.168.1.33,0
44,4558,0.87,143,0.020233,0.002797,192.168.1.38,0
10,2258,3.08,41,0.342222,0.005769,192.168.1.25,0
34,4500,2.23,46,0.067576,0.007349,192.168.1.9,0
27,2618,1.46,147,0.056154,0.00063,192.168.1.42,0
24,2218,3.05,125,0.132609,0.007498,192.168.1.13,0
30,3707,0.39,125,0.013448,0.00824,192.168.1.19,0
34,1110,0.92,127,0.027879,0.001241,192.168.1.16,0
40,1970,4.92,142,0.126154,0.000829,192.168.1.16,0
34,598,3.17,122,0.096061,0.002679,192.168.1.50,0
8,3843,0.16,133,0.022857,0.005635,192.168.1.25,0
8,2119,4.43,60,0.632857,0.001174,192.168.1.16,0
46,2058,1.71,118,0.038,0.001652,192.168.1.20,0
13,4056,1.35,105,0.1125,0.009417,192.168.1.8,0
48,3638,3.99,73,0.084894,0.00036,192.168.1.7,0
11,604,0.43,50,0.043,0.007691,192.168.1.20,0
5,2568,3.97,54,0.9925,0.003823,192.168.1.14,0
38,1815,1.62,110,0.043784,0.000163,192.168.1.17,0
36,1835,0.74,57,0.021143,0.005095,192.168.1.2,0
32,1462,4.88,129,0.157419,0.002919,192.168.1.46,0
14,2913,1.5,106,0.115385,0.001203,192.168.1.18,0
10,2265,1.12,129,0.124444,0.007178,192.168.1.36,0
23,2669,3.9,145,0.177273,0.007353,192.168.1.9,0
32,1514,4.89,110,0.157742,0.006251,192.168.1.39,0
47,3034,0.77,83,0.016739,0.008201,192.168.1.29,0
29,3766,2.28,134,0.081429,0.003575,192.168.1.34,0
18,2941,4.17,75,0.245294,0.008111,192.168.1.6,0
31,934,4.79,88,0.159667,0.008416,192.168.1.11,0
28,784,1.21,138,0.044815,0.005798,192.168.1.10,0
20,3093,2.22,137,0.116842,0.002923,192.168.1.15,0
9,1158,0.62,116,0.0775,0.003224,192.168.1.47,0
18,4135,4.44,75,0.261176,0.000138,192.168.1.10,0
5,4209,0.85,73,0.2125,0.004648,192.168.1.17,0
42,4698,4.28,64,0.10439,0.008028,192.168.1.18,0
36,1358,1.02,114,0.029143,0.002268,192.168.1.21,0
6,3184,4.92,84,0.984,0.003374,192.168.1.11,0
24,4039,3.43,78,0.14913,0.005376,192.168.1.33,0
36,4095,2.33,90,0.066571,0.00595,192.168.1.2,0
7,3161,2.65,148,0.441667,0.005476,192.168.1.3,0
11,4453,3.38,132,0.338,0.006618,192.168.1.43,0
9,4787,2.8,110,0.35,0.001478,192.168.1.26,0
35,2232,3.55,140,0.104412,0.003478,192.168.1.42,0
11,4064,4.28,95,0.428,0.006708,192.168.1.32,0
24,3449,0.53,107,0.023043,0.003378,192.168.1.14,0
27,3988,0.88,57,0.033846,0.000884,192.168.1.46,0
35,4449,2.75,68,0.080882,0.004322,192.168.1.28,0
43,650,3.97,74,0.094524,0.001084,192.168.1.47,0
27,4079,0.5,69,0.019231,0.002002,192.168.1.29,0
32,3075,1.74,134,0.056129,0.004492,192.168.1.46,0
40,1648,0.38,48,0.009744,0.004587,192.168.1.46,0
36,1948,0.69,73,0.019714,0.008753,192.168.1.7,0
8,1967,0.78,121,0.111429,0.005563,192.168.1.30,0
5,3016,2.38,132,0.595,0.007102,192.168.1.36,0
24,1398,2.05,124,0.08913,0.007622,192.168.1.13,0
14,3772,4.09,109,0.314615,0.007998,192.168.1.30,0
44,2041,4.9,57,0.113953,0.002255,192.168.1.43,0
35,2799,0.31,77,0.009118,0.004815,192.168.1.38,0
28,4646,0.9,97,0.033333,0.004703,192.168.1.45,0
28,3273,0.95,148,0.035185,0.007669,192.168.1.17,0
23,522,3.62,89,0.164545,0.003573,192.168.1.24,0
7,1358,2.7,59,0.45,0.00812,192.168.1.5,0
12,454,0.93,145,0.084545,0.006021,192.168.1.42,0
16,3491,1.32,60,0.088,0.008822,192.168.1.30,0
46,2173,0.39,138,0.008667,0.009873,192.168.1.32,0
47,3285,3.65,48,0.079348,0.000259,192.168.1.3,0
40,1722,3.89,78,0.099744,0.007121,192.168.1.29,0
48,1532,3.16,81,0.067234,0.001098,192.168.1.32,0
11,2686,2.81,135,0.281,0.001452,192.168.1.9,0
11,460,0.93,117,0.093,0.009332,192.168.1.4,0
35,1946,4.57,134,0.134412,0.007628,192.168.1.32,0
43,4940,1.84,70,0.04381,0.007714,192.168.1.48,0
39,2472,0.47,141,0.012368,0.000372,192.168.1.12,0
14,4911,0.26,74,0.02,0.005356,192.168.1.26,0
31,2682,2.05,87,0.068333,0.006213,192.168.1.41,0
12,1375,0.46,61,0.041818,0.009043,192.168.1.41,0
50,4033,3.11,49,0.063469,0.009366,192.168.1.6,0
44,4097,4.59,48,0.106744,0.001902,192.168.1.12,0
26,3288,0.4,109,0.016,0.008659,192.168.1.15,0
20,852,4.68,45,0.246316,0.003227,192.168.1.21,0
29,602,4.0,98,0.142857,0.002738,192.168.1.23,0
17,3886,1.86,106,0.11625,0.005388,192.168.1.4,0
16,756,3.3,95,0.22,0.009604,192.168.1.18,0
33,4935,3.34,142,0.104375,0.003271,192.168.1.41,0
43,435,2.66,110,0.063333,0.005651,192.168.1.15,0
50,848,3.56,121,0.072653,0.00876,192.168.1.6,0
31,990,4.18,148,0.139333,0.002407,192.168.1.35,0
14,3551,3.86,134,0.296923,0.009828,192.168.1.23,0
24,2084,2.93,116,0.127391,0.004545,192.168.1.3,0
25,2774,3.15,81,0.13125,0.005763,192.168.1.27,0
39,4609,3.49,136,0.091842,0.007107,192.168.1.4,0
18,787,0.31,115,0.018235,0.008735,192.168.1.22,0
49,4576,1.43,146,0.029792,0.001627,192.168.1.43,0
8,2134,3.96,141,0.565714,0.007042,192.168.1.47,0
50,2937,1.91,140,0.03898,0.009157,192.168.1.5,0
49,3507,3.17,41,0.066042,0.008645,192.168.1.50,0
40,1619,2.17,74,0.055641,0.001046,192.168.1.25,0
33,739,4.56,54,0.1425,0.007928,192.168.1.20,0
6,315,4.65,118,0.93,0.006789,192.168.1.4,0
13,4180,4.55,128,0.379167,0.009416,192.168.1.40,0
41,3038,2.45,118,0.06125,0.001321,192.168.1.42,0
40,1907,0.53,111,0.01359,0.008577,192.168.1.34,0
27,2252,2.52,133,0.096923,0.007003,192.168.1.37,0
19,3517,3.92,131,0.217778,0.006104,192.168.1.48,0
7,4346,3.32,60,0.553333,0.001121,192.168.1.41,0
44,483,2.86,92,0.066512,0.008703,192.168.1.17,0
44,3463,3.64,113,0.084651,0.000162,192.168.1.31,0
47,1431,2.56,61,0.055652,0.00337,192.168.1.23,0
41,3014,1.17,51,0.02925,0.00845,192.168.1.24,0
43,4833,0.56,135,0.013333,0.009421,192.168.1.14,0
10,2178,4.63,59,0.514444,0.004297,192.168.1.5,0
14,3351,2.7,87,0.207692,0.005741,192.168.1.44,0
50,699,1.2,131,0.02449,0.009492,192.168.1.4,0
38,2804,3.68,103,0.099459,0.004919,192.168.1.23,0
15,2246,3.22,108,0.23,0.003007,192.168.1.18,0
41,1781,0.59,128,0.01475,0.005105,192.168.1.27,0
44,2117,1.11,149,0.025814,0.001492,192.168.1.18,0
45,4749,1.35,76,0.030682,0.006342,192.168.1.32,0
43,4940,2.47,127,0.05881,0.006826,192.168.1.32,0
14,2389,1.21,86,0.093077,0.006047,192.168.1.17,0
14,1511,0.49,132,0.037692,0.001676,192.168.1.18,0
49,803,4.93,110,0.102708,0.00747,192.168.1.33,0
12,2214,4.23,134,0.384545,0.000792,192.168.1.11,0
27,1375,4.37,69,0.168077,0.000801,192.168.1.43,0
23,2513,4.03,89,0.183182,0.006466,192.168.1.45,0
13,839,2.76,150,0.23,0.009141,192.168.1.24,0
48,678,0.76,92,0.01617,0.000706,192.168.1.4,0
219,8515,0.77,41,0.000274,1.2e-05,192.168.1.95,1
12,2589,4.08,56,0.370909,0.009369,192.168.1.3,0
46,2907,0.26,86,0.005778,0.00706,192.168.1.47,0
48,4905,2.36,66,0.050213,0.005234,192.168.1.37,0
7136,1632023,1.59,91,0.000117,6e-06,192.168.1.100,1
24,3009,4.53,102,0.196957,0.000737,192.168.1.50,0
20,4539,0.2,126,0.010526,0.009468,192.168.1.23,0
45,939,4.27,133,0.097045,0.004744,192.168.1.33,0
25,2206,3.2,49,0.133333,0.00813,192.168.1.25,0
17,2802,3.1,41,0.19375,0.003074,192.168.1.41,0
26,2179,3.45,93,0.138,0.008728,192.168.1.3,0
48,1282,3.9,86,0.082979,0.006084,192.168.1.4,0
49,4520,2.02,111,0.042083,0.003137,192.168.1.24,0
14,1376,1.7,150,0.130769,0.005172,192.168.1.9,0
9,940,3.57,40,0.44625,0.004946,192.168.1.30,0
248,12005743,50.89,1376,0.150863,0.40198,10.0.0.8,1
10,3453,1.77,61,0.196667,0.009469,192.168.1.25,0
15,1511,1.82,95,0.13,0.001036,192.168.1.21,0
17,2433,3.27,96,0.204375,0.0036,192.168.1.36,0
11,2601,2.75,132,0.275,0.007744,192.168.1.7,0
23,1407,1.25,110,0.056818,0.002924,192.168.1.14,0
27,4505,4.39,71,0.168846,0.009373,192.168.1.24,0
21,3593,0.47,137,0.0235,0.004577,192.168.1.37,0
13,3582,0.16,90,0.013333,0.007239,192.168.1.44,0
46,3500,3.04,117,0.067556,0.001023,192.168.1.29,0
41,4402,2.95,53,0.07375,0.00906,192.168.1.36,0
47,1333,2.34,83,0.05087,0.002944,192.168.1.45,0
37,4899,2.55,124,0.070833,0.005587,192.168.1.49,0
42,1760,4.14,89,0.100976,0.002472,192.168.1.30,0
22,1720,1.38,81,0.065714,0.007951,192.168.1.14,0
31,3603,0.69,45,0.023,0.005321,192.168.1.42,0
28,2250,0.82,80,0.03037,0.001057,192.168.1.33,0
39,3376,1.82,124,0.047895,0.009534,192.168.1.43,0
29,3014,1.22,129,0.043571,0.003329,192.168.1.12,0
272,18986014,14.75,1014,0.215369,0.984122,10.0.0.1,1
46,3318,0.34,147,0.007556,0.00565,192.168.1.45,0
47,4938,0.82,80,0.017826,0.00139,192.168.1.36,0
34,949,1.6,122,0.048485,0.002165,192.168.1.4,0
24,2964,0.47,41,0.020435,0.004894,192.168.1.32,0
10,2397,2.91,89,0.323333,0.007204,192.168.1.12,0
15,3525,2.97,113,0.212143,0.003409,192.168.1.20,0
14,2591,1.78,147,0.136923,0.002639,192.168.1.31,0
29,2436,2.87,120,0.1025,0.007743,192.168.1.32,0
11,4161,0.21,93,0.021,0.004965,192.168.1.12,0
50,2982,0.53,141,0.010816,0.003369,192.168.1.12,0
33,3659,1.44,41,0.045,0.00103,192.168.1.19,0
48,3465,0.63,129,0.013404,0.005779,192.168.1.14,0
23,4527,3.2,148,0.145455,0.001728,192.168.1.20,0
12,3488,4.13,60,0.375455,0.000321,192.168.1.34,0
16,1358,0.4,70,0.026667,0.002307,192.168.1.30,0
16,3902,1.64,116,0.109333,0.001981,192.168.1.49,0
327,7476,0.67,55,0.004906,1.6e-05,192.168.1.81,1
49,4850,2.4,76,0.05,0.008987,192.168.1.9,0
22,1446,3.61,126,0.171905,0.000546,192.168.1.15,0
34,870,2.89,129,0.087576,0.004452,192.168.1.19,0
14,1441,0.5,60,0.038462,0.002475,192.168.1.18,0
5,4849,2.43,146,0.6075,0.003919,192.168.1.11,0
48,1670,2.19,45,0.046596,0.005912,192.168.1.30,0
33,1891,1.32,66,0.04125,0.006542,192.168.1.13,0
333,5345,0.23,44,0.001704,4.3e-05,192.168.1.169,1
12,3522,2.42,57,0.22,0.009959,192.168.1.50,0
17368,1805108,1.39,126,5.8e-05,3e-06,192.168.1.100,1
42,3586,0.89,70,0.021707,0.001557,192.168.1.3,0
33,1834,0.51,134,0.015938,0.006107,192.168.1.47,0
17,725,1.63,92,0.101875,0.004028,192.168.1.9,0
36,2252,1.67,95,0.047714,0.000275,192.168.1.3,0
22,1434,2.87,60,0.136667,0.008649,192.168.1.4,0
19,309,3.22,57,0.178889,0.001561,192.168.1.9,0
45,4875,1.31,118,0.029773,0.005762,192.168.1.45,0
33,750,1.36,103,0.0425,0.007611,192.168.1.7,0
25,3772,2.23,76,0.092917,0.002978,192.168.1.21,0
48,4757,1.26,126,0.026809,0.00877,192.168.1.9,0
10,1299,2.37,104,0.263333,0.00854,192.168.1.49,0
23,1132,2.79,107,0.126818,0.007499,192.168.1.14,0
476,19688898,55.55,1450,0.133841,0.857994,10.0.0.10,1
10,2638,1.02,137,0.113333,0.0014,192.168.1.38,0
6,1601,1.87,47,0.374,0.000258,192.168.1.50,0
22,1419,0.81,125,0.038571,0.003038,192.168.1.10,0
11,2527,1.76,88,0.176,0.00838,192.168.1.47,0
11,2381,3.1,66,0.31,0.006449,192.168.1.14,0
8,3147,3.97,80,0.567143,0.008602,192.168.1.24,0
12,1632,1.57,99,0.142727,0.005837,192.168.1.41,0
50,3947,4.4,116,0.089796,0.003672,192.168.1.10,0
13,3107,0.62,62,0.051667,0.006778,192.168.1.7,0
43,3620,0.93,89,0.022143,0.004644,192.168.1.19,0
43,4880,3.02,124,0.071905,0.003255,192.168.1.45,0
26,3141,1.55,84,0.062,0.009093,192.168.1.50,0
17,854,4.19,126,0.261875,0.009041,192.168.1.13,0
27,856,0.26,49,0.01,0.006657,192.168.1.32,0
27,1405,4.29,126,0.165,0.000585,192.168.1.45,0
38,484,4.17,148,0.112703,0.005946,192.168.1.10,0
21,3869,2.35,108,0.1175,0.005965,192.168.1.33,0
44,3679,2.05,132,0.047674,0.008162,192.168.1.4,0
21,1849,1.82,48,0.091,0.00918,192.168.1.34,0
33,4538,4.92,95,0.15375,0.005867,192.168.1.25,0
35,1215,4.86,77,0.142941,0.003449,192.168.1.23,0
31,2439,4.31,136,0.143667,0.009436,192.168.1.28,0
16,3793,4.15,144,0.276667,0.000306,192.168.1.34,0
284,8320,0.67,45,0.003202,5.1e-05,192.168.1.117,1
20,3383,4.91,50,0.258421,0.005031,192.168.1.38,0
35,1247,1.72,41,0.050588,0.001628,192.168.1.34,0
37,2459,3.91,84,0.108611,0.001917,192.168.1.30,0
43,1122,1.37,53,0.032619,0.008674,192.168.1.14,0
168,14200263,53.64,1202,0.443483,0.484518,10.0.0.3,1
24,893,2.48,103,0.107826,0.007745,192.168.1.6,0
45,940,0.97,105,0.022045,0.006982,192.168.1.17,0
13,4226,3.96,46,0.33,0.008848,192.168.1.24,0
33,496,4.88,102,0.1525,0.003212,192.168.1.5,0
22,2478,1.35,93,0.064286,0.006752,192.168.1.31,0
34,4493,2.36,79,0.071515,0.001929,192.168.1.30,0
29,3904,1.06,116,0.037857,0.001941,192.168.1.44,0
10,3124,0.39,138,0.043333,0.002218,192.168.1.26,0
42,2308,4.19,138,0.102195,0.008102,192.168.1.33,0
22,4390,4.49,98,0.21381,0.005148,192.168.1.8,0
231,9694,0.43,45,0.003306,3.6e-05,192.168.1.146,1
17,622,3.08,119,0.1925,0.007813,192.168.1.27,0
48,2284,3.83,141,0.081489,0.004368,192.168.1.18,0
31,2485,1.7,137,0.056667,0.00976,192.168.1.43,0
18137,1099380,0.55,98,0.000177,8e-06,192.168.1.100,1
30,302,4.93,126,0.17,0.003913,192.168.1.6,0
23,3820,3.37,75,0.153182,0.002557,192.168.1.38,0
36,4962,1.4,84,0.04,0.009795,192.168.1.7,0
22,1596,3.63,146,0.172857,0.007127,192.168.1.35,0
28,3489,4.05,72,0.15,0.006824,192.168.1.42,0
14,3301,2.38,75,0.183077,0.006978,192.168.1.30,0
12,1136,4.66,77,0.423636,0.007272,192.168.1.7,0
23,864,1.47,94,0.066818,0.004408,192.168.1.47,0
32,1494,1.0,60,0.032258,0.004822,192.168.1.41,0
43,2381,1.21,100,0.02881,0.003747,192.168.1.35,0
40,478,4.68,125,0.12,0.004215,192.168.1.42,0
13,1245,3.17,84,0.264167,0.009372,192.168.1.21,0
39,3077,1.7,136,0.044737,0.001612,192.168.1.42,0
26,999,0.53,58,0.0212,0.008106,192.168.1.29,0
17,1801,0.28,65,0.0175,0.009543,192.168.1.47,0
45,2269,2.74,114,0.062273,0.005089,192.168.1.29,0
29,2226,3.03,142,0.108214,0.006581,192.168.1.12,0
35,2702,3.58,81,0.105294,0.005061,192.168.1.28,0
42,2594,3.94,114,0.096098,0.007636,192.168.1.50,0
50,1161,0.25,95,0.005102,0.00677,192.168.1.34,0
14,4397,3.38,70,0.26,0.005965,192.168.1.37,0
15,3308,2.94,47,0.21,0.001446,192.168.1.46,0
32,1081,0.3,143,0.009677,0.006603,192.168.1.23,0
6399,708116,1.77,144,0.000143,6e-06,192.168.1.100,1
7,550,2.74,98,0.456667,0.005789,192.168.1.41,0
48,2214,0.36,75,0.00766,0.008999,192.168.1.15,0
17,545,2.62,76,0.16375,0.002156,192.168.1.28,0
5,2930,2.61,103,0.6525,0.008083,192.168.1.8,0
29,4164,1.35,69,0.048214,0.001904,192.168.1.35,0
38,4025,3.08,72,0.083243,0.009444,192.168.1.11,0
24,2287,1.59,109,0.06913,0.009074,192.168.1.34,0
150,15485005,24.76,1453,0.494003,0.101273,10.0.0.3,1
12,483,2.98,145,0.270909,0.008344,192.168.1.23,0
6,2546,0.65,136,0.13,0.00727,192.168.1.40,0
16,1439,4.65,63,0.31,0.00091,192.168.1.6,0
41,460,0.58,143,0.0145,0.00956,192.168.1.39,0
10,1612,4.86,131,0.54,0.003998,192.168.1.6,0
14,336,3.31,121,0.254615,0.00108,192.168.1.27,0
15,743,1.33,94,0.095,0.005638,192.168.1.45,0
16,2857,0.46,70,0.030667,0.00484,192.168.1.38,0
29,3230,0.14,113,0.005,0.006696,192.168.1.4,0
40,4089,4.23,90,0.108462,0.005246,192.168.1.35,0
31,2353,2.14,131,0.071333,0.000417,192.168.1.36,0
13,4748,2.87,55,0.239167,0.000135,192.168.1.48,0
41,4997,1.75,71,0.04375,0.001101,192.168.1.8,0
24,2977,3.06,122,0.133043,0.007094,192.168.1.40,0
37,1174,4.36,104,0.121111,0.004782,192.168.1.35,0
47,1028,1.84,136,0.04,0.005295,192.168.1.18,0
17,3041,2.0,49,0.125,0.003151,192.168.1.40,0
20,4397,3.06,58,0.161053,0.007233,192.168.1.19,0
6,4613,4.49,40,0.898,0.006017,192.168.1.38,0
15,476,0.84,136,0.06,0.007609,192.168.1.28,0
16,4929,4.82,40,0.321333,0.00016,192.168.1.2,0
11,2383,3.34,48,0.334,0.004261,192.168.1.23,0
14,3169,0.91,106,0.07,0.003589,192.168.1.23,0
33,4716,0.41,98,0.012812,0.009201,192.168.1.7,0
46,3621,3.29,48,0.073111,0.003483,192.168.1.37,0
10,4960,1.0,64,0.111111,0.001945,192.168.1.20,0
23,1786,2.36,73,0.107273,0.003306,192.168.1.43,0
16,4443,1.25,126,0.083333,0.003516,192.168.1.2,0
41,2797,3.35,58,0.08375,0.006963,192.168.1.39,0
37,458,0.24,91,0.006667,0.003316,192.168.1.41,0
32,2080,3.57,129,0.115161,0.00659,192.168.1.17,0
49,2147,1.41,135,0.029375,0.006729,192.168.1.15,0
24,858,0.41,67,0.017826,0.002062,192.168.1.28,0
18,3501,1.1,56,0.064706,0.001299,192.168.1.17,0
42,3700,1.29,78,0.031463,0.002847,192.168.1.30,0
11,1958,4.8,96,0.48,0.00788,192.168.1.15,0
417,9600,0.21,53,0.003391,2.1e-05,192.168.1.49,1
18,2644,3.44,90,0.202353,0.005601,192.168.1.16,0
118,9179704,41.3,1276,0.214856,0.556017,10.0.0.4,1
12,985,1.55,46,0.140909,0.001206,192.168.1.45,0
35,3446,3.27,108,0.096176,0.001537,192.168.1.27,0
10,2416,2.33,74,0.258889,0.00868,192.168.1.8,0
50,4583,3.44,71,0.070204,0.002708,192.168.1.42,0
25,2336,0.85,118,0.035417,0.002279,192.168.1.8,0
26,4066,4.09,55,0.1636,0.006194,192.168.1.31,0
39,2699,3.19,47,0.083947,0.001021,192.168.1.34,0
23,4347,1.21,55,0.055,0.00876,192.168.1.22,0
49,1577,0.36,45,0.0075,0.006964,192.168.1.27,0
47,4733,3.07,124,0.066739,0.007298,192.168.1.16,0
18,3445,0.99,135,0.058235,0.006501,192.168.1.45,0
42,1618,3.49,140,0.085122,0.009691,192.168.1.13,0
36,4750,1.91,86,0.054571,0.004192,192.168.1.7,0
8,2589,4.68,42,0.668571,0.005027,192.168.1.50,0
14,1288,1.81,42,0.139231,0.00494,192.168.1.19,0
32,2093,1.22,68,0.039355,0.004107,192.168.1.9,0
48,2333,0.35,143,0.007447,0.004914,192.168.1.46,0
33,2013,2.18,69,0.068125,0.006205,192.168.1.50,0
49,3615,2.59,59,0.053958,0.003397,192.168.1.28,0
471,5128,0.98,57,0.00323,9.6e-05,192.168.1.132,1
10,4510,3.84,73,0.426667,0.004313,192.168.1.16,0
48,1903,3.88,95,0.082553,0.000169,192.168.1.35,0
22,799,4.9,135,0.233333,0.005249,192.168.1.31,0
23,4746,2.54,70,0.115455,0.0082,192.168.1.32,0
40,3611,0.82,73,0.021026,0.00662,192.168.1.12,0
12,3709,1.45,113,0.131818,0.006902,192.168.1.16,0
8,3558,0.47,94,0.067143,0.00103,192.168.1.29,0
13,3466,1.96,108,0.163333,0.006199,192.168.1.47,0
20,2343,3.75,77,0.197368,0.002663,192.168.1.12,0
22,2485,3.81,127,0.181429,0.009042,192.168.1.38,0
18382,1997049,1.03,82,0.000295,5e-06,192.168.1.100,1
19,2587,0.46,113,0.025556,0.001353,192.168.1.41,0
260,1626,0.73,50,0.002308,1e-06,192.168.1.172,1
34,2379,3.29,106,0.099697,0.009141,192.168.1.13,0
8,3977,3.47,126,0.495714,0.001063,192.168.1.31,0
41,2477,2.95,128,0.07375,0.002634,192.168.1.47,0
44,4831,3.74,69,0.086977,0.006896,192.168.1.28,0
21,3600,4.14,73,0.207,0.002093,192.168.1.9,0
36,732,1.9,118,0.054286,0.000498,192.168.1.46,0
49,3791,0.11,111,0.002292,0.002453,192.168.1.7,0
50,3247,0.12,97,0.002449,0.006043,192.168.1.12,0
7,2894,1.2,147,0.2,0.009546,192.168.1.29,0
10,3628,4.31,105,0.478889,0.008232,192.168.1.4,0
34,678,4.65,91,0.140909,0.004654,192.168.1.21,0
35,508,2.23,124,0.065588,0.007856,192.168.1.4,0
20,1059,3.2,103,0.168421,0.004021,192.168.1.31,0
25,1510,2.74,116,0.114167,0.002256,192.168.1.27,0
36,1200,0.66,115,0.018857,0.009891,192.168.1.17,0
23,3237,0.74,96,0.033636,0.009424,192.168.1.7,0
18,4631,3.79,54,0.222941,0.006391,192.168.1.5,0
19,995,4.11,112,0.228333,0.000651,192.168.1.4,0
31,353,0.87,81,0.029,0.004322,192.168.1.7,0
48,4307,2.64,72,0.05617,0.004373,192.168.1.42,0
41,1394,2.49,89,0.06225,0.009655,192.168.1.7,0
13,4866,4.26,55,0.355,0.003826,192.168.1.38,0
15,1592,1.09,129,0.077857,0.003987,192.168.1.21,0
35,2648,4.46,47,0.131176,0.002912,192.168.1.12,0
23,3178,4.67,44,0.212273,0.001762,192.168.1.28,0
7,3188,1.21,65,0.201667,0.002137,192.168.1.16,0
13,2191,3.05,124,0.254167,0.008411,192.168.1.26,0
18,1869,4.4,56,0.258824,0.000634,192.168.1.26,0
43,843,0.31,121,0.007381,0.00403,192.168.1.43,0
19,2744,1.93,135,0.107222,0.007274,192.168.1.50,0
32,4867,2.25,88,0.072581,0.008229,192.168.1.40,0
20,4858,3.46,122,0.182105,0.000231,192.168.1.34,0
38,697,3.96,149,0.107027,0.006242,192.168.1.28,0
34,429,3.33,62,0.100909,0.008537,192.168.1.19,0
11,4273,2.4,79,0.24,0.007446,192.168.1.17,0
31,4397,4.09,117,0.136333,0.007106,192.168.1.44,0
27,3209,0.24,114,0.009231,0.002087,192.168.1.33,0
27,2696,1.63,100,0.062692,0.000267,192.168.1.46,0
32,366,0.86,119,0.027742,0.002003,192.168.1.46,0
20,4121,1.37,130,0.072105,0.001167,192.168.1.34,0
44,2050,3.0,72,0.069767,0.001959,192.168.1.23,0
8,2363,2.95,133,0.421429,0.008545,192.168.1.43,0
9,4528,1.72,46,0.215,0.008593,192.168.1.21,0
23,3866,2.06,110,0.093636,0.003995,192.168.1.11,0
7,4101,2.57,114,0.428333,0.00196,192.168.1.27,0
34,4906,1.78,51,0.053939,0.005721,192.168.1.50,0
11,652,0.26,144,0.026,0.0089,192.168.1.19,0
48,449,0.69,135,0.014681,0.006515,192.168.1.10,0
40,4309,1.11,148,0.028462,0.002353,192.168.1.27,0
14,747,3.91,93,0.300769,0.008524,192.168.1.12,0
23,4977,4.3,59,0.195455,0.002718,192.168.1.36,0
15,1035,4.92,99,0.351429,0.002045,192.168.1.48,0
47,3873,4.86,105,0.105652,0.009795,192.168.1.9,0
49,2982,2.85,114,0.059375,0.008033,192.168.1.2,0
31,4486,1.96,138,0.065333,0.006108,192.168.1.50,0
14,3759,2.15,126,0.165385,0.006191,192.168.1.24,0
33,3126,2.59,83,0.080937,0.001386,192.168.1.8,0
27,4897,4.21,54,0.161923,0.0057,192.168.1.42,0
40,1263,0.42,56,0.010769,0.002982,192.168.1.29,0
5,714,1.58,71,0.395,0.001738,192.168.1.39,0
23,3267,2.63,110,0.119545,0.000768,192.168.1.41,0
22,990,0.97,87,0.04619,0.005598,192.168.1.15,0
40,3076,2.56,94,0.065641,0.001989,192.168.1.42,0
37,933,1.9,129,0.052778,0.005206,192.168.1.25,0
30,796,3.34,146,0.115172,0.00015,192.168.1.27,0
33,4084,4.21,82,0.131562,0.004754,192.168.1.38,0
21,1130,0.47,140,0.0235,0.007623,192.168.1.26,0
48,2896,2.5,55,0.053191,0.000208,192.168.1.28,0
33,1675,0.92,109,0.02875,0.000366,192.168.1.45,0
17,2086,2.92,146,0.1825,0.008248,192.168.1.9,0
22,1801,2.5,77,0.119048,0.002831,192.168.1.3,0
6,1654,0.81,83,0.162,0.004392,192.168.1.26,0
250,2576,0.2,55,0.002547,3.7e-05,192.168.1.116,1
28,3593,0.8,48,0.02963,0.008903,192.168.1.5,0
19,4076,2.52,130,0.14,0.003185,192.168.1.33,0
40,2154,0.18,53,0.004615,0.004403,192.168.1.3,0
6,2005,4.83,95,0.966,0.001655,192.168.1.20,0
